user_id,faculty,role,material_title,material_type,action,action_date,duration_min,rating
U2337,ФКБ,студент,Algorithms and Structures,практикум,перерва,2025-03-09,11.9,1
U2338,ФЕП,студент,Algorithms and Structures,практикум,читання,2025-01-13,2.9,2
U2339,ФИС,викладач,Digital Logic,електронна книга,завершення,2025-11-08,5.3,3
U2340,ФКБ,студент,Cybersecurity 101,електронна книга,читання,2025-04-05,4.3,5
U2341,ФЕН,студент,Python Basics,електронна книга,початок,2025-06-03,9.5,3
U2342,ФИТ,студент,Big Data Systems,відеолекція,пошук,2025-05-11,13.3,1
U2343,ФКБ,студент,Algorithms and Structures,електронна книга,пошук,2025-06-22,6.7,3
U2344,ФЕП,викладач,Cybersecurity 101,практикум,пошук,2025-01-23,4.9,1
U2345,ФЕН,викладач,Python Basics,електронна книга,пошук,2025-08-25,11.3,4
U2346,ФЕН,студент,Database Design,практикум,перерва,2025-04-30,5.2,5
U2347,ФЕН,викладач,ML Intro,практикум,перерва,2025-04-02,2.6,3
U2348,ФЕН,викладач,Digital Logic,електронна книга,перерва,2025-02-13,4.3,1
U2349,ФИС,викладач,Database Design,підручник,пошук,2025-05-02,8.0,5
U2350,ФИС,студент,Big Data Systems,відеолекція,читання,2025-04-21,5.0,5
U2351,ФЕП,студент,Cybersecurity 101,відеолекція,початок,2025-05-12,11.0,1
U2352,ФЕН,викладач,Big Data Systems,стаття,початок,2025-07-27,6.0,3
U2353,ФЕН,студент,Cybersecurity 101,електронна книга,початок,2025-02-02,1.1,3
U2354,ФКБ,студент,Data Science Guide,практикум,пошук,2025-05-25,4.8,2
U2355,ФЕН,викладач,Algorithms and Structures,підручник,початок,2025-09-29,11.0,5
U2356,ФЕП,викладач,Data Science Guide,стаття,пошук,2025-10-26,1.4,1
U2357,ФИТ,викладач,Digital Logic,практикум,читання,2025-01-02,8.6,4
U2358,ФЕН,викладач,Cybersecurity 101,електронна книга,пошук,2025-08-14,5.0,4
U2359,ФКБ,викладач,Database Design,відеолекція,початок,2025-02-15,6.7,4
U2360,ФКБ,викладач,Database Design,електронна книга,пошук,2025-06-06,13.0,4
U2361,ФКБ,викладач,Python Basics,відеолекція,початок,2025-06-19,13.7,5
U2362,ФИС,студент,Python Basics,відеолекція,пошук,2025-07-13,8.8,5
U2363,ФЕН,викладач,Big Data Systems,практикум,читання,2025-09-08,5.1,1
U2364,ФИС,студент,Algorithms and Structures,стаття,початок,2025-05-11,5.5,2
U2365,ФИС,викладач,Algorithms and Structures,стаття,перерва,2025-06-08,13.8,3
U2366,ФЕН,викладач,Algorithms and Structures,відеолекція,читання,2025-08-20,9.7,3
U2367,ФИТ,викладач,Cybersecurity 101,практикум,початок,2025-04-18,2.8,2
U2368,ФИТ,студент,Algorithms and Structures,стаття,перерва,2025-01-12,5.8,3
U2369,ФИС,студент,Digital Logic,відеолекція,пошук,2025-06-06,12.3,3
U2370,ФКБ,студент,Python Basics,стаття,початок,2025-02-14,15.0,1
U2371,ФЕН,студент,Data Science Guide,практикум,перерва,2025-08-06,3.7,5
U2372,ФЕН,студент,Data Science Guide,відеолекція,завершення,2025-08-24,9.3,2
U2373,ФИТ,студент,Data Science Guide,електронна книга,початок,2025-11-12,3.9,1
U2374,ФКБ,студент,Data Science Guide,електронна книга,читання,2025-11-20,3.1,2
U2375,ФКБ,викладач,ML Intro,практикум,початок,2025-02-26,8.9,1
U2376,ФИС,викладач,Cybersecurity 101,електронна книга,початок,2025-03-24,2.6,1
U2377,ФКБ,студент,Digital Logic,стаття,перерва,2025-07-16,1.2,2
U2378,ФЕП,студент,Data Science Guide,електронна книга,перерва,2025-11-20,5.1,1
U2379,ФИС,студент,ML Intro,відеолекція,початок,2025-10-15,3.0,2
U2380,ФЕН,викладач,Cybersecurity 101,стаття,перерва,2025-01-30,9.4,2
U2381,ФИС,студент,Algorithms and Structures,практикум,початок,2025-01-18,14.1,5
U2382,ФИТ,студент,Digital Logic,відеолекція,читання,2025-07-24,12.8,5
U2383,ФКБ,студент,Database Design,підручник,читання,2025-11-03,9.4,1
U2384,ФКБ,студент,Database Design,підручник,пошук,2025-09-24,11.5,2
U2385,ФИС,викладач,Python Basics,підручник,читання,2025-11-21,6.3,3
U2386,ФЕН,викладач,Python Basics,стаття,читання,2025-08-29,5.1,2
U2387,ФЕН,студент,Data Science Guide,відеолекція,початок,2025-04-14,1.8,4
U2388,ФИС,викладач,Cybersecurity 101,практикум,читання,2025-01-30,6.8,4
U2389,ФИТ,викладач,Database Design,підручник,початок,2025-10-08,9.3,4
U2390,ФИТ,студент,Database Design,стаття,завершення,2025-11-02,5.2,3
U2391,ФИТ,студент,Cybersecurity 101,підручник,читання,2025-09-07,10.5,1
U2392,ФКБ,студент,Algorithms and Structures,відеолекція,завершення,2025-08-17,5.9,3
U2393,ФЕП,студент,Cybersecurity 101,електронна книга,читання,2025-07-30,6.4,4
U2394,ФКБ,викладач,Algorithms and Structures,електронна книга,початок,2025-10-16,5.4,2
U2395,ФИТ,викладач,Python Basics,електронна книга,пошук,2025-06-24,13.6,2
U2396,ФИТ,викладач,Cybersecurity 101,електронна книга,завершення,2025-02-24,9.7,3
U2397,ФЕП,викладач,Cybersecurity 101,відеолекція,завершення,2025-05-17,1.4,4
U2398,ФИТ,викладач,Database Design,підручник,перерва,2025-08-28,6.1,5
U2399,ФЕН,студент,Python Basics,стаття,читання,2025-01-12,11.8,5
U2400,ФКБ,викладач,Python Basics,відеолекція,початок,2025-04-14,4.5,3
U2401,ФЕП,викладач,Big Data Systems,практикум,перерва,2025-01-30,0.7,1
U2402,ФЕП,студент,Digital Logic,відеолекція,початок,2025-01-28,14.4,4
U2403,ФЕП,викладач,Data Science Guide,практикум,пошук,2025-07-03,12.8,3
U2404,ФИТ,викладач,Digital Logic,підручник,початок,2025-01-07,3.8,1
U2405,ФЕП,студент,Algorithms and Structures,практикум,перерва,2025-02-02,10.7,5
U2406,ФЕП,викладач,Big Data Systems,відеолекція,початок,2025-03-31,10.4,1
U2407,ФЕП,студент,ML Intro,електронна книга,початок,2025-10-27,13.3,5
U2408,ФЕП,студент,Digital Logic,електронна книга,читання,2025-10-31,7.8,1
U2409,ФЕН,викладач,ML Intro,відеолекція,читання,2025-05-09,9.8,2
U2410,ФЕН,студент,Data Science Guide,стаття,перерва,2025-07-23,7.0,2
U2411,ФИТ,студент,Cybersecurity 101,підручник,пошук,2025-09-27,9.4,2
U2412,ФЕН,викладач,Database Design,стаття,пошук,2025-10-03,4.3,3
U2413,ФЕП,викладач,Database Design,електронна книга,пошук,2025-11-15,6.3,5
U2414,ФИТ,викладач,Cybersecurity 101,електронна книга,завершення,2025-01-20,12.0,4
U2415,ФЕП,студент,Digital Logic,підручник,пошук,2025-01-20,14.8,5
U2416,ФИС,викладач,Database Design,практикум,початок,2025-10-09,9.7,1
U2417,ФЕП,викладач,Algorithms and Structures,відеолекція,початок,2025-11-12,3.9,4
U2418,ФЕН,викладач,ML Intro,підручник,початок,2025-06-15,10.3,5
U2419,ФКБ,викладач,Big Data Systems,практикум,початок,2025-01-25,13.9,5
U2420,ФЕН,студент,Big Data Systems,стаття,перерва,2025-05-17,14.5,4
U2421,ФЕП,студент,Digital Logic,електронна книга,пошук,2025-07-27,9.4,5
U2422,ФЕН,студент,Big Data Systems,підручник,початок,2025-03-31,6.8,1
U2423,ФЕН,студент,Data Science Guide,підручник,пошук,2025-05-23,14.5,1
U2424,ФИС,студент,Big Data Systems,практикум,читання,2025-11-21,12.3,1
U2425,ФЕП,викладач,Algorithms and Structures,підручник,початок,2025-07-18,6.0,5
U2426,ФКБ,студент,Database Design,відеолекція,початок,2025-03-21,5.5,4
U2427,ФИТ,викладач,Database Design,електронна книга,читання,2025-08-19,11.8,2
U2428,ФЕН,викладач,Big Data Systems,стаття,пошук,2025-06-23,2.3,5
U2429,ФЕН,викладач,Database Design,підручник,читання,2025-03-05,3.8,5
U2430,ФЕН,викладач,Big Data Systems,електронна книга,перерва,2025-07-15,9.4,3
U2431,ФЕП,викладач,Database Design,підручник,читання,2025-11-20,14.7,1
U2432,ФКБ,викладач,Big Data Systems,підручник,перерва,2025-11-09,7.5,4
U2433,ФИС,викладач,Database Design,підручник,пошук,2025-09-10,5.8,3
U2434,ФИС,викладач,Python Basics,підручник,пошук,2025-03-12,5.4,5
U2435,ФКБ,викладач,Data Science Guide,стаття,початок,2025-07-27,9.5,2
U2436,ФКБ,студент,ML Intro,практикум,перерва,2025-10-26,14.1,3
U2437,ФИС,студент,Cybersecurity 101,підручник,пошук,2025-04-18,9.3,2
U2438,ФИС,студент,Data Science Guide,стаття,початок,2025-04-24,13.4,3
U2439,ФЕН,викладач,Cybersecurity 101,електронна книга,завершення,2025-03-24,5.3,2
U2440,ФЕН,викладач,Digital Logic,стаття,читання,2025-10-18,3.3,5
U2441,ФЕП,викладач,ML Intro,відеолекція,перерва,2025-10-28,13.1,3
U2442,ФИС,студент,Big Data Systems,практикум,початок,2025-07-27,11.9,5
U2443,ФЕП,студент,Digital Logic,електронна книга,завершення,2025-08-20,5.3,1
U2444,ФЕП,студент,Digital Logic,стаття,пошук,2025-05-15,6.9,2
U2445,ФИС,студент,Digital Logic,підручник,завершення,2025-06-07,13.3,3
U2446,ФИС,студент,Algorithms and Structures,відеолекція,перерва,2025-11-02,11.6,1
U2447,ФКБ,викладач,Cybersecurity 101,підручник,читання,2025-08-16,12.2,5
U2448,ФИС,студент,Database Design,підручник,пошук,2025-04-09,13.0,2
U2449,ФКБ,викладач,Big Data Systems,практикум,пошук,2025-05-11,6.2,2
U2450,ФИТ,студент,Python Basics,стаття,перерва,2025-04-17,10.9,2
U2451,ФИС,студент,Data Science Guide,відеолекція,початок,2025-01-04,3.8,1
